venta_id,fecha_hora,tienda_id,sku,cantidad,monto,moneda,tipo_comprobante
V00000356,2024-10-03 09:02:36,T021,CN-00053,1,142.13,MXN,I
V00000357,2024-10-03 12:35:59,T002,CN-00034,8,883.44,MXN,I
V00000358,2024-10-03 10:12:21,T019,CN-00020,1,604.65,MXN,I
V00000359,2024-10-03 13:35:41,T016,CN-00064,2,167.05,MXN,I
V00000360,2024-10-03 12:29:10,T032,CN-00063,1,83.85,MXN,I
V00000361,2024-10-03 13:31:11,T009,CN-00070,1,377.62,MXN,I
V00000362,2024-10-03 21:02:53,T004,CN-00068,1,40.48,MXN,I
V00000363,2024-10-03 08:26:08,T004,CN-00001,1,72.86,MXN,I
V00000364,2024-10-03 18:13:32,T010,CN-00002,2,253.41,MXN,I
V00000365,2024-10-03 07:42:31,T040,CN-00062,1,165.77,MXN,I
V00000366,2024-10-03 08:01:33,T027,CN-00002,1,131.91,MXN,I
V00000367,2024-10-03 13:32:52,T019,CN-00003,1,160.9,MXN,I
V00000368,2024-10-03 12:58:06,T012,CN-00014,2,675.17,MXN,I
V00000369,2024-10-03 15:16:52,T040,CN-00068,1,39.99,MXN,I
V00000370,2024-10-03 11:25:29,T006,CN-00048,1,25.6,MXN,I
V00000371,2024-10-03 12:43:52,T015,CN-00039,1,805.36,MXN,I
V00000372,2024-10-03 12:25:24,T003,CN-00012,1,133.13,MXN,I
V00000373,2024-10-03 13:05:31,T001,CN-00022,1,172.02,MXN,I
V00000374,2024-10-03 13:57:33,T022,CN-00013,1,196.13,MXN,I
V00000375,2024-10-03 12:17:02,T037,CN-00061,1,299.02,MXN,I
V00000376,2024-10-03 11:36:42,T018,CN-00070,1,389.75,MXN,I
V00000377,2024-10-03 12:13:37,T021,CN-00003,1,166.16,MXN,I
V00000378,2024-10-03 13:19:10,T026,CN-00010,1,361.61,MXN,I
V00000379,2024-10-03 14:21:24,T025,CN-00070,1,365.01,MXN,I
V00000380,2024-10-03 10:47:22,T006,CN-00065,1,200.6,MXN,I
V00000381,2024-10-03 09:38:49,T005,CN-00044,3,755.35,MXN,I
V00000382,2024-10-03 07:40:17,T021,CN-00004,1,685.1,MXN,I
V00000383,2024-10-03 20:35:24,T015,CN-00046,3,1623.04,MXN,I
V00000384,2024-10-03 08:49:39,T025,CN-00011,2,56.03,MXN,I
V00000385,2024-10-03 09:17:09,T005,CN-00011,1,29.29,MXN,I
V00000386,2024-10-03 16:20:23,T010,CN-00050,1,87.37,MXN,I
V00000387,2024-10-03 07:23:48,T020,CN-00057,1,179.99,MXN,I
V00000388,2024-10-03 07:28:35,T012,CN-00056,1,16.22,MXN,I
V00000389,2024-10-03 10:22:35,T002,CN-00012,4,537.97,MXN,I
V00000390,2024-10-03 16:00:18,T021,CN-00050,2,186.49,MXN,I
V00000391,2024-10-03 12:36:33,T036,CN-00032,2,197.87,MXN,I
V00000392,2024-10-03 21:19:17,T009,CN-00035,1,134.78,MXN,I
V00000393,2024-10-03 15:26:19,T028,CN-00036,1,303.4,MXN,I
V00000394,2024-10-03 07:46:40,T017,CN-00032,1,100.9,MXN,I
V00000395,2024-10-03 13:08:19,T030,CN-00014,1,342.03,MXN,I
V00000396,2024-10-03 07:51:55,T040,CN-00049,1,86.58,MXN,I
V00000397,2024-10-03 15:19:20,T039,CN-00018,1,241.76,MXN,I
V00000398,2024-10-03 11:11:25,T031,CN-00041,1,76.15,MXN,E
V00000399,2024-10-03 15:20:24,T032,CN-00032,1,102.31,MXN,I
V00000400,2024-10-03 19:59:36,T024,CN-00015,1,377.88,MXN,I
V00000401,2024-10-03 19:46:29,T012,CN-00004,1,671.29,MXN,I
V00000402,2024-10-03 12:52:54,T019,CN-00009,1,612.8,MXN,I
V00000403,2024-10-03 16:40:19,T032,CN-00018,1,241.03,MXN,I
V00000404,2024-10-03 11:04:28,T028,CN-00049,1,87.64,MXN,P
V00000405,2024-10-03 13:32:59,T026,CN-00069,1,368.86,MXN,I
V00000406,2024-10-03 07:50:23,T035,CN-00005,1,20.9,MXN,I
V00000407,2024-10-03 09:06:49,T039,CN-00011,1,29.01,MXN,I
V00000408,2024-10-03 15:36:41,T011,CN-00006,1,199.13,MXN,I
V00000409,2024-10-03 07:06:00,T022,CN-00056,1,15.97,MXN,I
V00000410,2024-10-03 13:28:23,T034,CN-00029,1,637.24,MXN,I
V00000411,2024-10-03 13:09:22,T038,CN-00065,1,201.37,MXN,N
V00000412,2024-10-03 15:58:05,T019,CN-00054,1,118.68,MXN,I
V00000413,2024-10-03 07:19:21,T010,CN-00045,1,96.57,MXN,I
V00000414,2024-10-03 07:30:06,T031,CN-00045,1,100.61,MXN,I
V00000415,2024-10-03 16:19:02,T021,CN-00009,2,1195.33,MXN,I
V00000416,2024-10-03 13:43:51,T022,CN-00014,1,358.95,MXN,I
V00000417,2024-10-03 11:11:35,T016,CN-00067,1,293.69,MXN,I
V00000418,2024-10-03 07:51:25,T030,CN-00030,1,219.42,MXN,I
V00000419,2024-10-03 11:01:47,T028,CN-00051,2,943.5,MXN,I
V00000420,2024-10-03 08:24:00,T038,CN-00055,2,1221.77,MXN,I
V00000421,2024-10-03 16:51:55,T005,CN-00014,1,341.17,MXN,I
V00000422,2024-10-03 07:07:16,T013,CN-00059,1,254.66,MXN,I
V00000423,2024-10-03 12:39:25,T021,CN-00050,1,89.97,MXN,I
V00000424,2024-10-03 16:52:43,T030,CN-00023,3,462.59,MXN,I
V00000425,2024-10-03 15:43:08,T040,CN-00011,1,27.99,MXN,I
V00000426,2024-10-03 11:23:44,T008,CN-00024,1,322.65,MXN,I
V00000427,2024-10-03 15:36:24,T039,CN-00018,1,237.62,MXN,I
V00000428,2024-10-03 16:35:10,T035,CN-00023,1,152.14,MXN,I
V00000429,2024-10-04 13:39:03,T021,CN-00058,5,399.85,MXN,I
V00000430,2024-10-04 17:12:52,T032,CN-00018,4,956.44,MXN,I
V00000431,2024-10-04 12:43:31,T032,CN-00053,2,286.54,MXN,I
V00000432,2024-10-04 07:05:36,T032,CN-00022,1,173.67,MXN,I
V00000433,2024-10-04 15:17:14,T019,CN-00005,1,19.81,MXN,I
V00000434,2024-10-04 08:35:32,T030,CN-00064,1,81.95,MXN,I
V00000435,2024-10-04 18:34:52,T035,CN-00047,1,506.04,MXN,I
V00000436,2024-10-04 14:13:27,T029,CN-00070,1,386.65,MXN,I
V00000437,2024-10-04 07:55:02,T016,CN-00039,2,1570.27,MXN,I
V00000438,2024-10-04 16:55:07,T006,CN-00057,1,181.6,MXN,I
V00000439,2024-10-04 14:55:45,T038,CN-00045,1,98.39,MXN,I
V00000440,2024-10-04 15:50:13,T040,CN-00018,1,243.94,MXN,I
V00000441,2024-10-04 13:34:17,T037,CN-00045,2,192.5,MXN,I
V00000442,2024-10-04 17:36:17,T019,CN-00038,9,3068.55,MXN,I
V00000443,2024-10-04 10:48:50,T007,CN-00018,1,229.15,MXN,I
V00000444,2024-10-04 16:44:55,T018,CN-00017,1,157.71,MXN,I
V00000445,2024-10-04 14:48:53,T021,CN-00032,6,599.03,MXN,I
V00000446,2024-10-04 07:40:26,T037,CN-00035,2,269.85,MXN,I
V00000447,2024-10-04 07:32:47,T006,CN-00052,2,352.0,MXN,I
V00000448,2024-10-04 11:31:20,T024,CN-00059,1,262.72,MXN,I
V00000449,2024-10-04 09:40:42,T006,CN-00059,1,262.32,MXN,I
V00000450,2024-10-04 07:13:27,T035,CN-00051,1,483.74,MXN,I
V00000451,2024-10-04 08:21:35,T021,CN-00037,1,224.46,MXN,I
V00000452,2024-10-04 12:57:43,T032,CN-00044,1,240.34,MXN,I
V00000453,2024-10-04 09:07:59,T030,CN-00003,3,483.13,MXN,I
V00000454,2024-10-04 21:12:44,T001,CN-00055,4,2584.72,MXN,I
V00000455,2024-10-04 10:55:59,T020,CN-00021,1,24.8,MXN,I
V00000456,2024-10-04 17:05:23,T024,CN-00033,7,1877.12,MXN,I
V00000457,2024-10-04 19:40:19,T004,CN-00051,1,494.25,MXN,I
V00000458,2024-10-04 10:45:06,T028,CN-00012,1,133.14,MXN,I
V00000459,2024-10-04 10:33:43,T009,CN-00029,1,597.55,MXN,I
V00000460,2024-10-04 11:55:27,T022,CN-00016,2,172.48,MXN,I
V00000461,2024-10-04 12:05:46,T015,CN-00050,5,440.55,MXN,I
V00000462,2024-10-04 11:08:24,T024,CN-00039,3,2435.83,MXN,I
V00000463,2024-10-04 08:04:33,T009,CN-00019,2,547.93,MXN,I
V00000464,2024-10-04 14:22:46,T011,CN-00057,1,189.52,MXN,I
V00000465,2024-10-04 11:55:13,T027,CN-00057,1,179.49,MXN,I
V00000466,2024-10-04 21:22:27,T008,CN-00050,1,88.39,MXN,I
V00000467,2024-10-04 16:15:35,T018,CN-00011,1,29.15,MXN,I
V00000468,2024-10-04 11:54:54,T019,CN-00004,1,676.56,MXN,I
V00000469,2024-10-04 15:12:47,T034,CN-00066,1,58.55,MXN,I
V00000470,2024-10-04 15:24:07,T016,CN-00064,3,256.94,MXN,I
V00000471,2024-10-04 17:56:00,T005,CN-00068,1,40.45,MXN,E
V00000472,2024-10-04 07:55:53,T009,CN-00050,1,90.1,MXN,I
V00000473,2024-10-04 07:49:04,T012,CN-00061,1,283.88,MXN,I
V00000474,2024-10-04 09:02:59,T017,CN-00028,1,395.15,MXN,I
V00000475,2024-10-04 12:40:45,T033,CN-00037,1,221.66,MXN,I
V00000476,2024-10-04 07:40:34,T026,CN-00011,1,27.79,MXN,I
V00000477,2024-10-04 09:05:32,T006,CN-00040,1,55.58,MXN,I
V00000478,2024-10-04 18:20:25,T010,CN-00069,2,742.05,MXN,I
V00000479,2024-10-04 08:44:27,T005,CN-00040,1,55.01,MXN,I
V00000480,2024-10-04 13:05:59,T004,CN-00032,1,99.54,MXN,I
V00000481,2024-10-04 14:19:42,T039,CN-00008,1,39.32,MXN,I
V00000482,2024-10-04 14:45:08,T008,CN-00002,2,255.67,MXN,I
V00000483,2024-10-04 15:33:50,T023,CN-00067,2,572.74,MXN,I
V00000484,2024-10-04 17:47:49,T024,CN-00017,1,165.65,MXN,I
V00000485,2024-10-04 19:21:51,T008,CN-00004,2,1378.61,MXN,I
V00000486,2024-10-04 11:31:29,T017,CN-00010,1,346.29,MXN,I
V00000487,2024-10-04 09:23:10,T037,CN-00022,2,328.69,MXN,I
V00000488,2024-10-04 14:14:47,T037,CN-00015,1,349.05,MXN,I
V00000489,2024-10-04 14:02:30,T001,CN-00032,1,103.43,MXN,I
V00000490,2024-10-04 16:35:51,T012,CN-00005,1,20.78,MXN,I
V00000491,2024-10-04 07:20:15,T027,CN-00029,5,3172.68,MXN,I
V00000492,2024-10-04 16:36:23,T018,CN-00010,1,364.81,MXN,I
V00000493,2024-10-04 07:14:51,T004,CN-00023,1,150.91,MXN,I
V00000494,2024-10-04 14:56:29,T026,CN-00009,2,1263.09,MXN,I
V00000495,2024-10-04 11:05:35,T020,CN-00042,1,86.64,MXN,I
V00000496,2024-10-04 17:47:39,T019,CN-00039,4,3145.76,MXN,I
V00000497,2024-10-04 07:46:57,T032,CN-00026,4,637.03,MXN,I
V00000498,2024-10-04 13:59:26,T010,CN-00001,1,74.78,MXN,I
V00000499,2024-10-04 14:00:48,T001,CN-00043,1,190.34,MXN,I
V00000500,2024-10-04 11:13:33,T020,CN-00014,1,342.73,MXN,E
V00000501,2024-10-04 13:45:17,T004,CN-00019,1,281.0,MXN,I
V00000502,2024-10-04 11:44:57,T034,CN-00053,1,144.83,MXN,I
V00000503,2024-10-04 13:32:08,T006,CN-00013,3,596.65,MXN,I
V00000504,2024-10-04 14:27:42,T038,CN-00008,5,188.49,MXN,E
V00000505,2024-10-04 10:59:51,T017,CN-00041,1,79.64,MXN,I
V00000506,2024-10-04 12:28:17,T021,CN-00041,1,80.37,MXN,I
V00000507,2024-10-04 07:09:06,T009,CN-00014,2,688.12,MXN,I
V00000508,2024-10-04 07:34:22,T027,CN-00016,1,84.29,MXN,E
V00000509,2024-10-04 11:16:54,T020,CN-00060,8,1521.87,MXN,I
V00000510,2024-10-04 08:13:53,T020,CN-00006,1,194.93,MXN,I
V00000511,2024-10-04 12:25:32,T016,CN-00046,2,1048.19,MXN,I
V00000512,2024-10-04 17:25:54,T012,CN-00004,1,702.16,MXN,I
V00000513,2024-10-04 18:29:06,T016,CN-00013,1,194.63,MXN,I
V00000514,2024-10-04 12:53:49,T001,CN-00008,4,149.43,MXN,E
V00000515,2024-10-04 08:43:40,T026,CN-00048,4,94.97,MXN,I
V00000516,2024-10-04 08:58:52,T038,CN-00034,1,112.93,MXN,I
V00000517,2024-10-04 19:51:08,T013,CN-00057,1,191.05,MXN,I
V00000518,2024-10-04 16:02:29,T022,CN-00016,6,536.72,MXN,I
V00000519,2024-10-04 12:31:01,T028,CN-00051,1,481.0,MXN,I
V00000520,2024-10-04 13:58:11,T023,CN-00028,1,384.12,MXN,I
V00000521,2024-10-04 12:39:39,T010,CN-00005,1,20.62,MXN,I
V00000522,2024-10-04 15:56:35,T032,CN-00053,2,269.08,MXN,I
V00000523,2024-10-04 12:26:12,T025,CN-00018,1,243.78,MXN,I
V00000524,2024-10-04 15:50:01,T016,CN-00070,3,1155.42,MXN,E
V00000525,2024-10-04 15:34:50,T023,CN-00062,2,342.01,MXN,I
V00000526,2024-10-04 09:24:17,T033,CN-00042,2,172.56,MXN,I
V00000527,2024-10-04 14:57:51,T015,CN-00004,1,662.63,MXN,I
V00000528,2024-10-04 17:22:49,T031,CN-00068,3,114.49,MXN,I
V00000529,2024-10-04 14:15:42,T011,CN-00013,1,201.21,MXN,I
V00000530,2024-10-04 14:36:54,T004,CN-00029,1,617.3,MXN,E
V00000531,2024-10-04 09:15:37,T012,CN-00023,1,159.96,MXN,I
V00000532,2024-10-04 10:45:44,T023,CN-00004,1,691.81,MXN,I
V00000533,2024-10-04 12:53:51,T010,CN-00025,1,48.53,MXN,I
V00000534,2024-10-04 10:31:02,T020,CN-00023,1,153.35,MXN,I
V00000535,2024-10-04 16:33:30,T015,CN-00003,1,167.47,MXN,I
V00000536,2024-10-04 12:21:45,T013,CN-00017,1,166.59,MXN,I
V00000537,2024-10-04 10:01:09,T021,CN-00008,1,39.88,MXN,I
V00000538,2024-10-04 17:55:23,T008,CN-00068,1,38.62,MXN,E
V00000539,2024-10-04 08:21:19,T026,CN-00013,2,417.21,MXN,I
V00000540,2024-10-04 12:41:20,T028,CN-00063,2,176.42,MXN,I
V00000541,2024-10-04 10:14:42,T040,CN-00046,1,518.61,MXN,I
V00000542,2024-10-04 21:08:11,T020,CN-00038,1,353.28,MXN,I
V00000543,2024-10-04 12:54:49,T037,CN-00051,1,465.1,MXN,E
V00000544,2024-10-04 09:58:51,T039,CN-00041,1,75.7,MXN,E
V00000545,2024-10-04 13:59:31,T037,CN-00014,1,352.09,MXN,I
V00000546,2024-10-04 12:20:10,T016,CN-00045,1,102.81,MXN,I
V00000547,2024-10-04 10:00:16,T022,CN-00058,1,78.31,MXN,I
V00000548,2024-10-04 16:50:06,T023,CN-00033,1,254.9,MXN,I
V00000549,2024-10-04 15:10:56,T029,CN-00054,1,118.12,MXN,I
V00000550,2024-10-04 14:24:06,T023,CN-00070,1,385.35,MXN,I
V00000551,2024-10-04 09:10:28,T037,CN-00029,1,641.05,MXN,I
V00000552,2024-10-04 20:20:16,T019,CN-00003,1,156.09,MXN,I
V00000553,2024-10-04 14:10:46,T011,CN-00049,3,273.07,MXN,I
V00000554,2024-10-04 10:38:39,T006,CN-00044,1,254.05,MXN,I
V00000555,2024-10-04 17:38:56,T028,CN-00022,2,327.29,MXN,I
V00000556,2024-10-04 13:12:26,T022,CN-00027,1,91.81,MXN,I
V00000557,2024-10-04 16:42:18,T035,CN-00034,2,209.58,MXN,I
V00000558,2024-10-04 14:09:03,T026,CN-00063,1,84.38,MXN,I
V00000559,2024-10-04 21:12:06,T019,CN-00062,1,160.79,MXN,I
V00000560,2024-10-04 08:30:54,T019,CN-00011,1,29.3,MXN,I
V00000561,2024-10-04 10:57:42,T031,CN-00063,2,171.79,MXN,I
V00000562,2024-10-04 21:23:56,T025,CN-00024,1,317.17,MXN,I
V00000563,2024-10-04 12:28:29,T003,CN-00034,1,111.49,MXN,I
V00000564,2024-10-04 08:09:48,T037,CN-00008,1,37.25,MXN,I
V00000565,2024-10-04 15:26:48,T023,CN-00070,1,377.98,MXN,I
V00000566,2024-10-04 17:26:34,T025,CN-00067,1,302.86,MXN,I
V00000567,2024-10-04 12:30:19,T037,CN-00031,1,557.54,MXN,I
V00000568,2024-10-05 07:36:57,T003,CN-00065,1,202.86,MXN,I
V00000569,2024-10-05 21:07:48,T040,CN-00019,1,281.63,MXN,I
V00000570,2024-10-05 07:51:12,T011,CN-00028,1,383.39,MXN,I
V00000571,2024-10-05 10:52:40,T028,CN-00026,1,156.66,MXN,I
V00000572,2024-10-05 15:05:24,T021,CN-00009,3,1860.45,MXN,I
V00000573,2024-10-05 07:29:58,T018,CN-00067,1,299.21,MXN,I
V00000574,2024-10-05 14:50:26,T040,CN-00067,1,283.7,MXN,I
V00000575,2024-10-05 10:59:06,T037,CN-00013,3,581.93,MXN,I
V00000576,2024-10-05 14:56:22,T019,CN-00069,1,355.93,MXN,I
V00000577,2024-10-05 11:02:11,T032,CN-00061,1,285.75,MXN,I
V00000578,2024-10-05 12:02:25,T039,CN-00052,1,167.44,MXN,I
V00000579,2024-10-05 17:47:30,T016,CN-00007,1,260.16,MXN,I
V00000580,2024-10-05 08:52:50,T002,CN-00044,1,245.22,MXN,I
V00000581,2024-10-05 14:55:14,T032,CN-00013,1,208.58,MXN,I
V00000582,2024-10-05 16:17:46,T029,CN-00042,5,443.31,MXN,I
V00000583,2024-10-05 08:13:58,T013,CN-00057,1,189.4,MXN,I
V00000584,2024-10-05 07:52:03,T034,CN-00048,2,47.79,MXN,I
V00000585,2024-10-05 11:25:08,T020,CN-00065,1,202.07,MXN,I
V00000586,2024-10-05 07:11:12,T037,CN-00004,1,670.78,MXN,I
V00000587,2024-10-05 14:02:29,T004,CN-00032,2,197.53,MXN,I
V00000588,2024-10-05 15:23:52,T013,CN-00036,1,311.79,MXN,I
V00000589,2024-10-05 07:15:23,T008,CN-00004,1,684.85,MXN,I
V00000590,2024-10-05 16:22:10,T031,CN-00045,1,96.99,MXN,I
V00000591,2024-10-05 17:01:24,T006,CN-00037,1,229.81,MXN,I
V00000592,2024-10-05 14:41:14,T014,CN-00029,2,1222.21,MXN,I
V00000593,2024-10-05 18:01:55,T027,CN-00066,3,177.42,MXN,I
V00000594,2024-10-05 11:58:08,T001,CN-00061,1,296.97,MXN,I
V00000595,2024-10-05 10:16:38,T001,CN-00029,1,613.0,MXN,I
V00000596,2024-10-05 12:57:24,T018,CN-00055,1,624.1,MXN,I
V00000597,2024-10-05 08:19:43,T014,CN-00060,4,791.35,MXN,I
V00000598,2024-10-05 10:00:32,T038,CN-00014,1,358.45,MXN,T
V00000599,2024-10-05 13:19:43,T024,CN-00037,1,215.12,MXN,I
V00000600,2024-10-05 13:55:17,T018,CN-00042,6,534.85,MXN,I
V00000601,2024-10-05 14:09:33,T020,CN-00025,3,150.55,MXN,I
V00000602,2024-10-05 07:42:20,T039,CN-00052,1,172.96,MXN,I
V00000603,2024-10-05 21:16:58,T032,CN-00038,1,337.37,MXN,I
V00000604,2024-10-05 09:21:46,T003,CN-00025,1,49.32,MXN,I
V00000605,2024-10-05 15:32:19,T031,CN-00046,1,548.16,MXN,I
V00000606,2024-10-05 14:18:06,T036,CN-00024,5,1661.09,MXN,I
V00000607,2024-10-05 10:43:57,T036,CN-00024,1,314.53,MXN,I
V00000608,2024-10-05 15:47:55,T023,CN-00029,3,1914.17,MXN,I
V00000609,2024-10-05 09:16:37,T022,CN-00048,2,50.63,MXN,I
V00000610,2024-10-05 12:55:40,T031,CN-00007,4,1044.6,MXN,I
V00000611,2024-10-05 21:56:12,T005,CN-00061,1,303.51,MXN,I
V00000612,2024-10-05 11:19:26,T025,CN-00068,3,120.56,MXN,I
V00000613,2024-10-05 13:21:26,T009,CN-00026,4,642.05,MXN,E
V00000614,2024-10-05 08:20:55,T030,CN-00019,1,277.78,MXN,I
V00000615,2024-10-05 15:40:11,T032,CN-00043,1,178.15,MXN,I
V00000616,2024-10-05 09:13:48,T029,CN-00036,1,316.49,MXN,I
V00000617,2024-10-05 14:50:48,T011,CN-00063,1,82.27,MXN,I
V00000618,2024-10-05 17:25:27,T028,CN-00055,11,6821.62,MXN,E
V00000619,2024-10-05 11:12:46,T003,CN-00069,2,696.72,MXN,I
V00000620,2024-10-05 15:12:01,T021,CN-00068,1,39.45,MXN,I
V00000621,2024-10-05 14:44:56,T016,CN-00029,1,603.83,MXN,I
V00000622,2024-10-05 17:37:19,T025,CN-00065,1,207.1,MXN,I
V00000623,2024-10-05 15:29:46,T020,CN-00038,2,682.45,MXN,I
V00000624,2024-10-05 18:21:57,T028,CN-00018,2,485.69,MXN,I
V00000625,2024-10-05 11:01:14,T011,CN-00052,1,176.69,MXN,I
V00000626,2024-10-05 07:37:32,T014,CN-00003,1,160.04,MXN,I
V00000627,2024-10-05 07:56:40,T003,CN-00049,1,88.05,MXN,I
V00000628,2024-10-05 07:42:06,T004,CN-00007,1,241.75,MXN,I
V00000629,2024-10-05 11:28:24,T008,CN-00054,1,112.12,MXN,I
V00000630,2024-10-05 13:44:43,T010,CN-00027,1,88.65,MXN,I
V00000631,2024-10-05 10:17:39,T007,CN-00067,1,283.4,MXN,I
V00000632,2024-10-05 07:46:39,T007,CN-00066,1,55.99,MXN,I
V00000633,2024-10-05 10:12:38,T007,CN-00064,2,166.0,MXN,I
V00000634,2024-10-05 11:22:45,T034,CN-00026,1,151.03,MXN,I
V00000635,2024-10-05 12:58:13,T036,CN-00064,1,84.54,MXN,I
V00000636,2024-10-05 18:00:42,T016,CN-00001,1,72.11,MXN,I
V00000637,2024-10-05 07:09:05,T037,CN-00064,1,81.67,MXN,I
V00000638,2024-10-05 15:41:14,T007,CN-00033,1,275.41,MXN,I
V00000639,2024-10-05 15:03:06,T017,CN-00060,1,201.93,MXN,I
V00000640,2024-10-05 11:51:43,T019,CN-00047,4,2020.63,MXN,I
V00000641,2024-10-05 14:00:54,T007,CN-00006,3,609.83,MXN,I
V00000642,2024-10-05 12:57:28,T022,CN-00046,1,522.74,MXN,E
V00000643,2024-10-05 15:52:21,T006,CN-00048,1,24.39,MXN,I
V00000644,2024-10-05 09:53:24,T030,CN-00035,1,139.62,MXN,I
V00000645,2024-10-05 09:07:08,T027,CN-00022,1,163.72,MXN,I
V00000646,2024-10-05 07:26:58,T011,CN-00014,2,707.45,MXN,I
V00000647,2024-10-05 14:39:24,T029,CN-00024,1,328.7,MXN,I
V00000648,2024-10-05 10:58:31,T009,CN-00062,1,164.1,MXN,I
V00000649,2024-10-05 07:16:41,T003,CN-00009,1,628.0,MXN,I
V00000650,2024-10-05 09:42:55,T034,CN-00029,1,624.3,MXN,I
V00000651,2024-10-05 15:27:42,T040,CN-00013,1,200.35,MXN,I
V00000652,2024-10-05 13:53:52,T025,CN-00020,1,625.59,MXN,I
V00000653,2024-10-05 09:41:59,T004,CN-00002,1,135.34,MXN,I
V00000654,2024-10-05 18:04:48,T032,CN-00022,4,665.19,MXN,I
V00000655,2024-10-05 12:32:14,T018,CN-00007,1,249.28,MXN,I
V00000656,2024-10-05 14:29:28,T016,CN-00011,1,28.49,MXN,I
V00000657,2024-10-05 13:20:07,T032,CN-00058,1,78.64,MXN,E
V00000658,2024-10-05 11:25:26,T002,CN-00014,2,692.89,MXN,I
V00000659,2024-10-05 14:56:32,T006,CN-00039,1,805.41,MXN,I
V00000660,2024-10-05 17:23:52,T030,CN-00044,1,244.02,MXN,I
V00000661,2024-10-05 11:35:49,T030,CN-00043,3,553.65,MXN,I
V00000662,2024-10-05 15:07:06,T024,CN-00058,1,75.28,MXN,I
V00000663,2024-10-05 10:53:40,T022,CN-00046,1,523.79,MXN,E
V00000664,2024-10-05 20:44:06,T034,CN-00048,2,47.81,MXN,I
V00000665,2024-10-05 09:06:16,T009,CN-00053,1,135.7,MXN,I
V00000666,2024-10-05 21:29:52,T026,CN-00028,1,392.82,MXN,I
V00000667,2024-10-05 08:02:59,T007,CN-00054,1,116.12,MXN,I
V00000668,2024-10-05 11:29:42,T008,CN-00058,2,154.19,MXN,I
V00000669,2024-10-05 14:33:47,T032,CN-00001,1,77.23,MXN,I
V00000670,2024-10-05 17:59:32,T038,CN-00062,1,170.97,MXN,I
V00000671,2024-10-05 19:46:52,T038,CN-00023,1,155.37,MXN,I
V00000672,2024-10-05 18:32:56,T039,CN-00042,1,91.1,MXN,I
V00000673,2024-10-05 07:25:21,T016,CN-00036,1,313.25,MXN,E
V00000674,2024-10-05 14:26:38,T009,CN-00018,6,1456.88,MXN,I
V00000675,2024-10-05 09:45:47,T020,CN-00041,1,78.36,MXN,I
V00000676,2024-10-05 16:39:45,T013,CN-00027,1,88.98,MXN,I
V00000677,2024-10-05 17:32:34,T009,CN-00023,7,1081.66,MXN,I
V00000678,2024-10-05 14:35:30,T008,CN-00046,1,552.69,MXN,I
V00000679,2024-10-05 10:18:56,T027,CN-00069,1,372.39,MXN,I
V00000680,2024-10-05 08:01:24,T034,CN-00014,1,349.93,MXN,I
V00000681,2024-10-05 10:48:50,T013,CN-00035,1,137.38,MXN,I
V00000682,2024-10-05 09:53:03,T017,CN-00019,1,266.83,MXN,I
V00000683,2024-10-05 13:22:52,T035,CN-00005,2,41.14,MXN,I
V00000684,2024-10-05 17:47:41,T036,CN-00029,1,609.47,MXN,I
V00000685,2024-10-05 13:59:24,T019,CN-00007,1,261.41,MXN,I
V00000686,2024-10-05 08:00:47,T021,CN-00007,1,254.36,MXN,I
V00000687,2024-10-05 08:58:40,T029,CN-00029,1,630.76,MXN,I
V00000688,2024-10-05 15:47:38,T038,CN-00070,7,2683.48,MXN,I
V00000689,2024-10-05 20:28:11,T013,CN-00038,1,328.46,MXN,E
V00000690,2024-10-05 13:07:24,T012,CN-00066,1,56.78,MXN,I
V00000691,2024-10-05 10:10:37,T017,CN-00017,4,623.22,MXN,I
V00000692,2024-10-05 09:02:09,T030,CN-00020,1,606.01,MXN,I
V00000693,2024-10-05 15:31:50,T040,CN-00039,1,785.76,MXN,I
V00000694,2024-10-05 19:14:11,T021,CN-00068,1,39.96,MXN,I
V00000695,2024-10-05 11:34:34,T011,CN-00054,1,113.04,MXN,I
V00000696,2024-10-05 10:21:23,T014,CN-00043,1,191.9,MXN,I
V00000697,2024-10-05 07:30:35,T040,CN-00068,1,40.6,MXN,I
V00000698,2024-10-05 13:42:22,T001,CN-00015,7,2625.51,MXN,I
V00000699,2024-10-05 16:02:43,T040,CN-00032,2,197.88,MXN,I
V00000700,2024-10-05 10:16:34,T008,CN-00050,1,87.51,MXN,I
V00000701,2024-10-05 13:32:51,T034,CN-00048,2,49.14,MXN,I
V00000702,2024-10-05 15:20:32,T019,CN-00025,1,46.93,MXN,I
V00000703,2024-10-05 15:00:40,T035,CN-00069,1,368.22,MXN,I
V00000704,2024-10-05 08:53:06,T014,CN-00055,1,643.39,MXN,I
V00000705,2024-10-05 09:47:43,T028,CN-00010,1,358.39,MXN,I
V00000706,2024-10-05 13:05:04,T022,CN-00005,1,20.87,MXN,I
V00000707,2024-10-05 15:36:52,T036,CN-00010,1,352.38,MXN,I
V00000708,2024-10-05 21:40:25,T025,CN-00058,1,73.97,MXN,I
V00000709,2024-10-05 08:00:41,T008,CN-00069,1,349.85,MXN,I
V00000710,2024-10-05 14:44:54,T038,CN-00006,3,623.93,MXN,I
V00000711,2024-10-05 12:50:43,T007,CN-00038,2,657.61,MXN,I
V00000712,2024-10-05 11:25:52,T029,CN-00049,1,87.6,MXN,I
